4096
-6.045717	-2.139348
17.886898	19.895016
55.650502	38.981292
69.481491	-20.218513
-86.309397	6.851405
74.651326	33.634449
-43.082980	24.124882
97.973571	-9.811701
51.817377	-86.675619
-94.061098	-52.281259
10.299997	18.478957
27.158422	-61.510056
-18.631550	55.211035
-73.046052	29.874569
72.783593	70.622883
52.751244	13.315226
9.109775	94.250313
6.320383	-87.517930
-67.662587	-38.840907
-0.698874	41.795099
-48.704489	88.714255
48.136845	46.543779
-53.807184	87.939085
64.726707	55.973998
34.458449	-8.957183
99.017304	-19.510483
4.135258	-23.862423
89.825129	84.209723
-78.820154	-29.520554
-19.907224	64.195685
16.763817	13.492233
-47.160253	-32.432020
60.911893	-39.231544
44.083987	-22.214423
-71.221046	10.409864
88.964507	1.260414
-34.305857	32.773827
57.298502	85.637989
57.292398	-14.877773
-65.123447	1.010163
10.995819	-7.852412
6.674398	15.201270
-44.944609	-26.133000
98.290963	-5.508591
-38.554033	1.986755
31.815546	60.960723
-1.205481	66.032899
52.452162	-62.285226
21.671194	30.503250
82.012391	13.315226
-97.552416	64.299448
-44.303720	56.462294
12.015137	-76.348155
98.278756	12.497330
-44.511246	-30.173650
-4.019288	12.643818
69.365520	-97.180090
-79.619739	27.475814
-13.840144	92.382580
60.411390	95.751823
72.917875	87.462996
-81.109043	-40.134892
49.790948	-14.493240
-70.250557	39.243751
-5.044710	42.741173
-47.825556	-27.182836
42.069765	6.680502
-2.017273	61.949522
-23.368023	-47.782830
48.454237	44.944609
37.321085	-97.546312
-83.165990	-65.520188
-71.239357	15.506455
12.839137	-50.791955
-48.216193	18.643757
-34.702597	70.659505
57.591479	70.897549
-40.665914	56.865139
-68.095950	-64.549699
-55.833613	43.864254
-84.429456	43.040254
-32.090213	-33.689383
67.607654	-72.374645
-4.434339	-71.501816
-22.830897	15.591906
66.484573	-42.960906
30.576495	49.656667
-52.513199	66.386914
-60.380871	-71.123386
-62.004456	68.535417
37.540819	45.872372
-16.678365	58.128605
-51.286355	-97.454756
-47.581408	4.147465
-61.449019	85.637989
36.381115	-20.432142
-50.407422	-16.788232
-76.207770	60.057375
30.283517	-76.506851
-90.575884	23.172704
-37.485885	-82.860805
-7.742546	79.125340
-5.722221	84.331797
-80.761132	-35.557115
83.635975	-52.134770
31.070894	29.831843
-39.744255	73.522141
66.087832	53.318888
10.806604	38.895840
-21.335490	10.171819
94.390698	12.088382
-71.697134	-69.426557
94.335765	-78.685873
95.666372	76.561785
-87.432478	96.862697
81.810968	-30.753502
-87.218848	-33.518479
-53.093051	97.759941
-81.286050	85.631886
44.633320	41.026032
-26.261177	83.660390
-91.497543	33.738212
-31.962035	7.309183
-53.550829	-92.345958
-60.399182	42.698447
-0.167852	39.622181
-44.688253	97.082430
-76.885281	37.376019
-21.646779	21.652882
40.592669	-5.410932
28.183844	-43.443098
36.191900	46.269112
39.359722	-20.517594
-67.162084	55.766472
-74.578082	-61.052278
-82.531205	-35.282449
54.130680	53.685110
68.010498	37.131870
40.226447	-40.806299
-61.467330	-71.196631
62.108219	-17.069002
58.940397	13.449507
8.493301	-70.860927
-94.756920	96.685690
61.467330	-45.219275
-3.091525	-50.859096
22.098453	17.691580
77.312540	-9.976501
-15.134129	78.270821
33.689383	-47.782830
67.180395	-64.055300
-87.200537	60.393078
0.234993	81.621754
88.537248	-46.842860
87.426374	47.398297
-62.315744	80.681784
-63.420515	34.861293
80.254524	8.859523
72.338023	-96.954253
-59.642323	-38.511307
34.745323	97.509690
84.203619	31.492050
70.537431	1.577807
91.161840	-7.443464
23.178808	91.210669
14.352855	-57.560961
-71.977905	-25.486007
-13.071078	-90.862758
-81.249428	97.399823
30.295724	51.200903
-48.533586	-3.622547
20.535905	-16.556291
-47.477645	79.967650
69.298379	59.288308
96.502579	19.821772
75.383770	-58.983123
20.493179	-67.113254
-96.710105	89.135411
80.968657	35.819575
-55.040132	-97.845393
59.434797	-47.087008
-79.039888	-61.998352
23.233741	-41.190832
77.397992	-51.683096
-52.372814	-62.797937
34.739219	-43.107395
5.459761	-63.158055
44.926298	-86.486404
-69.322794	-94.012268
-87.176122	-45.561083
-38.114566	86.736656
-61.516160	0.747703
-27.719962	50.230415
-63.737907	-74.163030
92.107913	54.252754
87.224952	23.368023
29.996643	-95.739616
80.932035	6.729331
-0.656148	-0.766015
-97.003082	71.526231
56.041139	-56.529435
-75.426496	52.116459
-46.256905	5.758843
49.980163	3.561510
-76.946318	6.936857
-21.121860	40.263070
80.669576	-82.677694
-60.899686	-37.601856
74.925993	-54.911954
-53.550829	-98.388623
73.937193	-3.036592
-52.342296	-83.025605
-97.503586	92.370373
-97.125156	-27.311014
34.141057	12.430189
-36.204108	28.623310
44.425794	-35.123753
3.750725	75.005341
31.919309	-53.660695
56.053346	42.497024
12.906278	-16.953032
-83.300272	18.948943
-3.762932	-68.651387
67.900632	-96.038697
-55.516221	19.278542
-21.573534	-67.284158
-72.338023	10.281686
-62.730796	0.027467
75.823237	-29.398480
76.714377	16.214484
36.649678	-78.704184
-58.928190	25.711844
-55.516221	-43.644520
57.487716	-80.059206
6.826991	-91.949217
64.757225	75.493637
-85.271767	-59.190649
56.828516	-51.060518
-16.739402	-45.146031
96.807764	-40.336314
28.275399	-19.156468
-41.978210	91.656240
85.772271	46.812342
48.289438	-54.191717
-19.919431	98.590045
-26.432081	73.863948
47.166356	54.997406
97.399823	-74.858852
19.150365	-20.908231
-47.782830	37.577441
-23.441267	46.604816
58.958708	3.952147
-25.724052	92.980743
11.014130	44.950713
47.648549	20.102542
-21.011994	-80.022584
4.861599	44.096194
92.321543	7.193213
-88.030641	65.379803
54.197821	83.874020
76.671651	-57.817316
45.841853	38.462477
37.211219	-51.078829
76.549577	45.524461
-37.388226	0.509659
35.666982	34.775842
-29.532762	-76.042970
2.761925	-14.450514
-31.443220	-41.465499
72.289193	77.916807
-73.448897	-34.385205
48.875393	31.644642
-15.939817	-70.403150
69.652394	64.342174
-98.767052	31.076998
-90.264595	-0.009156
58.201849	73.516037
27.176733	-40.910062
-90.429395	-55.278176
-96.417127	-38.291574
-99.688711	94.293039
-63.225196	74.687948
-50.852992	-91.674551
41.538743	34.208197
-94.189276	-37.266152
14.908292	-24.967193
88.384655	36.179693
22.135075	-2.377392
-93.066195	64.146855
59.593493	4.354991
79.796747	-84.765160
-49.107334	-63.780633
48.558000	-29.044465
-67.540513	41.062654
98.290963	-9.695730
-15.195166	-95.208594
-11.056856	40.372936
-34.244819	76.683859
4.446547	-25.821711
-98.120060	20.078127
25.553148	37.070833
94.396802	19.754631
-67.198706	82.818079
-4.300058	-22.849208
-54.197821	-19.193091
-87.023530	-75.255593
5.105747	95.452742
94.903409	-9.158605
2.865688	19.113742
57.841731	45.957823
-31.363872	39.811396
-92.248299	-37.864315
16.440321	-75.066378
-85.937071	-83.593249
-40.543840	-97.778253
91.674551	69.591357
-1.474044	19.278542
47.514267	51.774651
-9.286782	-37.205115
47.740104	-14.291818
-95.776238	-81.121250
-38.114566	79.277932
-34.104434	-44.438002
40.250862	-81.597339
-92.498550	-91.131321
-19.290750	91.595202
17.148350	53.648488
41.239662	77.349162
1.986755	-59.593493
54.399243	25.742363
-31.479843	79.424421
-99.987793	-34.604938
-73.265786	53.355510
92.291025	67.046113
-75.725578	-60.350352
37.675100	95.031587
17.014069	23.923460
19.644765	77.959532
-17.862484	85.656301
66.673788	-70.311594
-19.901120	37.333293
-40.293588	52.037111
71.617786	-1.535081
-64.702292	50.267037
-3.964354	-14.523759
-59.276101	-7.174902
-82.757042	98.992889
-2.737510	-53.575243
-56.572161	-10.452589
-72.020631	17.752617
-73.107089	83.153783
6.186102	33.079012
-49.766533	-52.256844
-19.168676	87.041841
5.050813	82.061220
35.154271	91.753899
69.524216	-92.120121
-65.276040	-42.381054
91.064180	47.160253
-78.765221	-62.999359
80.266732	65.068514
8.236946	-37.961974
22.464675	-39.616077
35.038301	-92.162847
13.113804	-15.646840
-64.885403	12.350841
-76.763207	69.328898
-24.808496	-15.903195
1.205481	48.405408
21.286660	29.038362
-82.903531	-52.629170
-12.063967	-72.130497
55.906858	-69.872127
-73.094882	-5.087436
-34.226508	-21.121860
-88.396863	49.919126
-32.389294	90.368358
-26.602985	34.018983
32.279427	69.328898
46.195868	1.052889
-68.462172	-99.493393
-24.552141	-84.459975
-30.796228	-19.553209
-52.134770	-11.447493
98.492386	-9.799493
-1.919614	-17.282632
-67.986084	90.435499
-51.499985	17.593921
50.627155	19.943846
38.651692	-93.267617
-82.714316	-20.963164
0.198370	-42.393262
2.279733	78.801843
33.909116	65.648366
26.029237	37.772759
44.853053	33.726005
-74.291208	-92.986847
-7.992798	-51.738029
51.957762	-94.958342
-91.363262	-56.816309
1.895199	-56.303598
49.546800	-16.922514
-5.240028	-73.680837
-78.417310	-3.292947
-3.689688	-0.546281
53.593554	-7.840205
98.382519	39.268166
62.065493	84.923856
-40.299692	-45.945616
68.730735	70.061342
14.322336	83.941160
26.364940	69.786676
53.880428	79.119236
9.060945	87.719352
89.904477	-62.108219
23.178808	0.967437
-97.503586	-14.304025
-4.733421	21.390423
-18.442335	76.378674
93.176061	-42.747276
66.832484	-2.987762
36.631367	-93.493454
-6.906339	-42.515336
-46.494949	-87.029633
46.562090	-53.935362
38.059633	16.641743
-61.009552	32.285531
-32.657857	29.392376
5.539109	-1.705985
-67.888424	67.357402
-67.302469	-19.986572
38.407544	-28.879666
22.605060	99.261452
-63.933226	45.152135
99.877926	-31.803339
30.509354	47.526475
67.326884	47.251808
-66.100040	61.357463
16.702780	-62.175359
-87.932981	-20.889920
-99.200415	-8.993805
-16.647847	31.028169
73.149815	-86.474197
25.650807	88.964507
-98.547319	-47.691275
-52.055422	-23.129978
-38.743248	-61.320841
82.506790	-80.864895
15.781121	-26.316111
54.033021	-41.868343
88.445692	35.605945
82.073428	72.063356
34.159368	91.039766
-27.201147	24.521622
-84.258553	-9.292886
-43.449202	76.940214
-8.383435	-68.688009
27.317118	-4.898221
21.121860	-35.367901
-59.599597	81.170080
93.621632	-64.854884
-75.426496	62.205878
87.731559	-72.576067
64.891507	-33.262123
-33.158361	4.538102
12.491226	20.340587
17.221595	-81.298257
-22.397534	91.656240
34.965056	-24.509415
61.967833	-79.924924
-31.998657	-67.235328
87.011322	56.309702
19.443342	-84.337901
-26.090274	-53.001495
-81.493576	28.806421
31.955931	94.915616
-34.714805	47.056490
11.258278	-74.437696
-44.468520	66.026795
76.238289	91.906491
-8.145390	93.627735
-43.980224	48.026978
87.438581	63.823359
28.086184	23.343608
-31.382183	53.971984
-8.700827	28.354747
-17.496261	-13.095492
84.728538	23.325297
-84.038820	-1.004059
-91.668447	81.115146
32.169561	-44.486831
1.925718	75.371563
-69.042024	94.524979
38.523515	-74.608600
-60.686056	80.504776
-11.532945	-71.141697
38.126774	48.997467
-89.550462	13.711966
31.559191	-76.458022
-74.248482	40.421766
-34.751427	-13.888974
31.937620	-14.090396
99.548326	-17.715995
-87.731559	-59.660634
44.132817	-57.518235
-2.957244	-51.939451
-39.817499	0.466933
-66.838588	23.953978
36.387219	-9.701834
-81.872005	-23.612171
-55.015717	-96.881008
54.765465	-31.913205
84.228034	-15.042573
-17.130039	46.153142
-86.693930	-43.284402
-55.906858	-27.567370
-13.773003	-62.230293
-63.731803	-14.426099
-9.353923	-45.713675
-86.577960	25.962096
-1.876888	13.565477
87.749870	54.741050
31.913205	25.632496
89.794610	-1.663259
-41.422773	-46.629231
43.107395	-50.505081
9.714042	72.429579
-90.459914	-43.687246
-60.032960	-77.922910
-38.407544	30.356761
-72.344127	28.427992
-62.150945	-94.842372
24.185919	-18.924528
-62.053285	-23.575549
58.598590	-55.424665
13.248085	-44.962920
3.384503	-14.084292
-90.606403	64.287240
-92.065188	99.218726
-82.830287	-87.578967
5.777154	-91.009247
87.713248	71.916868
-98.101749	-66.820276
-31.516465	96.520890
46.421705	-12.851344
-83.782464	7.583850
0.820948	10.007019
-56.999420	-19.345683
-96.996979	94.390698
-48.142949	63.774529
37.430952	1.052889
-81.969665	58.677938
-83.397931	-60.521256
72.197638	-3.927732
-19.895016	95.690786
41.904965	-63.609729
-82.512894	88.653218
7.461776	-72.911771
-78.801843	36.417737
28.501236	47.935423
75.896481	13.241981
-2.438429	-24.655904
-9.720145	-20.950957
-23.215430	-2.804651
77.806940	-37.668996
-25.858333	-90.801721
-7.571642	-22.135075
-84.673605	-75.774407
25.717948	60.423597
67.607654	25.748466
-28.476821	95.764031
71.861934	96.649068
64.470351	30.094302
39.127781	54.722739
98.529008	-60.600604
67.784661	-73.973815
-68.047121	-60.350352
37.711722	87.401959
84.746849	19.388409
37.693411	9.335612
34.958953	-24.228645
82.201605	-69.475387
-79.882199	-64.592425
73.943297	-4.696799
49.925230	41.184729
68.327891	85.192419
-63.469344	-13.608203
-3.848384	75.865963
48.710593	-22.684408
-99.273659	-49.247719
-3.964354	5.661184
45.738090	-97.466964
-50.590533	11.935789
-50.010681	53.758354
4.190191	21.115757
-94.549394	-72.148808
92.107913	31.833857
34.665975	-98.187201
-51.701407	-59.666738
43.913083	-28.257088
-60.350352	80.449843
-71.691031	62.529374
60.722678	60.795923
-14.871670	12.949004
-96.526994	80.559709
-8.468886	67.387921
-92.864772	4.983673
-96.954253	5.441450
94.335765	-18.094424
-71.019623	-59.318827
-0.167852	80.565813
-58.946501	-80.199591
-1.889096	-66.124454
71.434675	-46.598712
-64.012574	65.550707
56.541643	9.665212
76.598407	83.141575
-17.227699	2.157659
60.942412	18.436232
-9.585864	-96.923734
93.261513	-3.683584
-7.950072	13.071078
56.486709	-86.620685
-38.364818	-81.041902
-35.966063	-92.382580
50.523392	-29.325236
54.155095	-99.676504
86.736656	8.468886
-66.893521	-8.468886
-86.352123	-28.147221
73.479415	-9.799493
-75.621815	-78.594317
73.699149	60.448012
48.161260	-95.294046
-14.712973	-34.971160
-55.137791	-2.334666
-86.187323	87.334819
64.061403	-47.508164
-0.003052	-86.870937
-75.328837	-16.415906
-12.918485	-46.623127
71.684927	-77.501755
80.864895	-10.757775
65.984069	73.393963
-91.528062	20.664083
-36.295663	-0.009156
82.293161	-0.314341
41.227454	-24.411756
-24.857326	-70.201727
22.177801	-72.936186
13.107700	12.533952
-37.406537	4.373302
92.150639	22.605060
50.572222	6.607257
24.820704	-7.235939
76.592303	-3.964354
23.282571	-10.257271
30.796228	-68.828394
-75.066378	62.395093
-16.464736	50.364696
-33.164464	-56.614887
-94.763024	36.887722
15.225684	-14.340648
-17.874691	97.051912
56.370739	-85.125278
83.782464	-17.636647
54.991302	79.168065
-61.040071	87.121189
-13.492233	-22.629475
75.859859	52.616962
-50.633259	-52.952666
83.050020	9.286782
-36.289560	-6.485183
47.447127	87.945189
-37.406537	41.117588
-74.633015	-68.578143
-17.929624	-11.929685
-96.856594	37.864315
56.303598	46.018860
-96.618549	66.905728
24.069948	-54.393139
93.182165	-60.014649
-47.215186	89.391766
-49.424726	66.069521
-13.608203	33.133946
-54.576250	-76.042970
-76.702170	-22.983489
-9.012116	-67.424543
-69.328898	47.758415
-77.544481	40.330210
-98.693808	53.013703
-41.270180	-35.135960
59.300516	89.349040
3.573717	-85.509812
-79.186377	84.917753
-57.457198	-77.501755
16.190069	58.183538
-8.175909	25.571459
79.601428	-26.090274
55.308695	17.636647
-87.438581	-22.367016
-53.947569	10.330515
27.518540	89.947203
28.568377	-68.620869
77.739799	-58.232368
-62.089908	-7.913450
-20.200201	31.900998
-67.900632	55.229347
-65.099033	88.067263
-66.093936	-65.404218
55.290384	12.747581
18.405713	-42.558061
1.907407	-4.971465
2.426222	20.999786
-60.240486	69.695120
92.254402	74.492630
17.014069	-95.141453
45.756401	57.689138
74.193548	99.353008
5.221717	27.426984
-10.281686	-28.885769
57.145909	-96.783349
-31.968139	-82.116153
75.218970	-36.698508
-23.490097	-68.639180
-97.204505	-77.752007
37.504196	-53.831599
31.022065	-78.417310
-18.338572	4.824976
28.934599	64.415418
-31.131932	-80.040895
81.786554	25.547044
-17.001862	15.060884
93.804743	-31.778924
6.717124	25.016022
-88.384655	98.693808
82.683798	-62.401196
-75.273904	90.002136
-32.767724	57.298502
-0.930815	-93.871883
-17.001862	72.600482
0.125126	57.780694
-23.496200	8.084353
61.680960	21.030305
-12.845241	42.509232
56.553850	50.187689
-66.222114	74.163030
25.516526	-84.032716
-74.987030	14.737388
20.706809	0.375378
99.761956	92.962432
-80.315561	79.406110
3.933836	-50.724815
66.496780	24.930570
9.872738	2.719199
95.892209	-42.997528
-15.506455	71.391949
-2.957244	77.745903
-87.432478	-72.368542
-27.054659	-81.872005
81.316568	-30.741295
-48.265023	28.959014
-67.424543	88.018433
-93.700980	47.184668
-11.172826	-83.385723
38.236641	-31.144139
-40.775781	-64.537492
-17.404706	-39.957884
32.047487	20.450453
89.532151	-63.231300
59.672842	-87.005219
-60.832545	45.469527
42.368847	-6.387524
-54.057436	74.974822
17.227699	40.226447
8.603168	-68.511002
-41.666921	-47.502060
62.199774	7.620472
-5.380413	-76.512955
88.256478	-23.160497
-48.576312	39.713736
39.414655	44.608905
-77.727592	-8.944975
34.769738	-12.662130
76.836451	71.691031
82.152776	10.531938
11.600085	-46.781823
83.635975	-42.698447
49.259926	11.386456
-19.541002	98.547319
-6.735435	87.505722
-6.289865	35.966063
-56.346324	65.929136
16.885891	-50.706503
80.492569	-51.207007
-83.269753	-81.139561
21.073031	9.256264
-1.504563	-45.176550
57.310709	-95.501572
-8.120975	64.268929
79.363384	-70.220038
13.956114	-12.527848
91.875973	94.720298
65.282144	-65.446944
-70.970794	3.073214
-84.508805	-46.232490
74.718467	17.374187
-65.440840	62.657552
-6.033509	89.465011
-73.998230	-26.621296
82.042909	-61.613819
-81.646168	-56.578265
37.260048	-43.259987
-28.983428	-17.044588
-36.008789	-73.174230
-49.143956	-49.943541
11.941893	-72.197638
-64.244514	-34.897916
57.969909	-84.917753
1.345866	75.524155
36.820582	-46.702475
47.190771	2.230903
26.865444	-16.019166
18.704794	98.919645
97.210608	-90.710166
-18.985565	-44.505142
22.360912	72.985015
0.979644	-23.068941
70.738853	-80.083621
93.731498	-31.302835
-26.767785	-84.679708
-10.129093	60.197760
78.142644	-94.952239
-20.352794	-2.816858
-1.394696	-1.846370
-9.695730	-65.263833
-41.001617	-47.074801
-47.074801	-38.254952
-53.764458	-52.269051
14.944914	88.360240
72.563860	-82.158879
54.618976	-72.460097
55.809198	-60.454115
53.715629	2.047792
23.520615	42.783898
-15.341655	-91.998047
-52.812281	-66.508988
-31.656850	66.399121
-87.237159	7.077242
-41.050447	93.725394
-66.246529	-65.984069
-88.097781	-77.013459
-86.809900	-0.918607
91.363262	-93.621632
60.625019	75.273904
73.326823	30.820643
-29.520554	13.803522
-99.237037	77.648244
67.967772	-68.706320
-53.074740	57.701346
28.855251	-24.430067
-56.932279	-46.940519
79.271828	51.133763
-73.046052	96.655171
-18.112735	85.699026
-31.754509	20.981475
14.639729	-80.993072
27.134007	-92.675558
-51.719718	-4.873806
2.383496	66.472365
-70.940275	-60.496841
-74.858852	-17.581713
72.643208	2.096622
-45.335246	-49.809259
75.688955	47.685171
-67.784661	39.048433
51.237526	74.779504
-50.523392	12.320322
94.134342	-55.754265
87.627796	-64.824366
-17.178869	98.968474
-16.629536	-98.529008
-76.281014	-44.279305
-21.787164	11.038545
-55.601672	-49.314859
-92.876980	28.580584
41.825617	-80.419324
82.958464	55.497909
91.985839	-6.088443
-67.223121	45.811335
27.066866	94.433424
42.466506	97.503586
86.425367	3.158666
65.660573	-49.516282
47.679067	95.135350
53.526414	22.464675
44.132817	-88.818018
61.400189	13.950011
74.736778	52.995392
-11.355937	13.663137
12.912381	-18.369091
-92.010254	-64.470351
20.444349	0.900296
40.556047	18.668172
-27.292703	6.674398
32.810450	21.396527
1.449629	83.495590
91.766106	40.739158
-38.584552	-70.305490
34.623249	-11.508530
-72.930082	-7.699820
9.085360	55.229347
-74.376659	92.919706
-59.343242	-6.570635
12.637715	25.907163
63.158055	-49.015778
96.447645	-89.928892
-11.380352	86.400952
